"cleaned_text","created_at","total_interactions_count"
"Anybody ever been to Israel? From a resources standpoint there's nothing there.No oil.No minerals.Little water.Little arable land.It's hot and dry.In fact it's exactly like the West Bank and the Gaza Strip. But you know what?In that land devoid of resources","09",23203
"TRUMP As president I will once again stand strongly with the state of Israel and we will cut off the money to the terrorists on day oneand reimpose the travel ban on terrorafflicted countries.","09",23954
"It's simple Hamas is a front for Iran Iran wants to unite the Arab world against Israel To stop Saudi Arabia from signing the Abraham Accords Biden is enabling this Because Refuse to give Trump credit for Advancing peace in the Middle East And for other reasons","09",26659
"Quick reminder that the random Jewish bloke who runs a Kosher restaurant in your neighbourhood is not actually in charge of the foreign policy of the state of Israel.","09",42944
"I condemn the horrific terrorist assault carried out by Hamas in Israel and mourn the senseless loss of life. My heart is with all those affected by the violence including American families. Now is a time for the world to rally against terrorism and to support Israeli","09",35961
"United States Rep Rashida Tlaib issued her first statement on the tragedy in Israel and instead of denouncing Hamas she blasted Israels occupation and said the system theyve created must be dismantled. She needs to be removed from Congress immediately!","09",19360
"If you did not condemn Israels killing of unarmed journalists doctors and children you lost the right to condemn Hamas atrocities now. The Geneva Convention on war crimes either applies to everyone or noone. And anyone invoking it against the weak while exempting the","09",15602
"Israel unites!As soldiers like my husband Hananya headed to the front lines our fellow Israelis showed their support by generously distributing food and water. Hananya told me he was grateful to receive two bottles of water and ice cream a testament to the incredible","09",23542
"Do you think that something like what we are watching in Israel cant happen here? The United States has a Hamas equivalent. Its called MAGA. Some of you unfortunately think Im kidding.","09",22694
"Trump shared US intel with Russias Lavrov in the Oval Office Lavrov met with Hamas who attacked Israel Trump stole classified docs on CIA agents in 2021 In 2021 CIA saw a huge spike in murders Folks wake upwhen it comes to Trump there is NO such thing as a coincidence","09",13494
"Russia invaded Ukraine Hamas invaded Israel China may soon invade Taiwan And those are just the major international conflicts we know about today Joe Bidens feckless regime is bringing deadly chaos to a world that was far more stable and safe under President Trump","09",18056
"People who have turned to X for breaking news about the IsraelHamas conflict are being hit with old videos fake photos and video game footage at a level researchers have never seen.","09",13883
"Raining in Palestine shortly after Israel cutting of their water supply they plan and Allah SWT plans and after all he is the best of ALL planners SubhanAllah may the people of Palestine find peace and liberation!","09",17621
"NBC News confirms Republican Tommy Tuberville won't lift his blockade of military nominationseven amid the IsraelHamas conflict.","09",16349
"My people. You silly simpleton. Youd never survive in Gaza. In fact the only place in the Middle East a woman like you is afforded full rights is Israel. That must be hard to swallow.","09",38631
"BREAKING Rockets fired from Lebanon towards Israel","09",31646
"One of our greatest allies Israel has been attacked by terrorists funded by Iranwith over 800 Israelis murdered and 2000 injured. The scenes of brutality are hard to watch. Innocent men women children and the elderly. And we learned this morning that among these victims","09",31650
"In today's vatniksoup I'll provide my predictions on what will happen next 1 Russia will promote themselves as mediator in the IsraelPalestine conflict and also start spreading propaganda about how they've wanted peace in Ukraine but the West has prevented this. 16","09",17918
"This mother's story is just one of the countless horrors committed by Hamas this weekend in southern Israel.","09",13727
"This is fucking infuriating. Americans are dead and being held hostage. Biden went to a BBQ and Blinken is begging Turkey to tell Israel to stand down. I've never seen anything like this. Ever.","09",17692
"The glorification of violence is never acceptable in Canadaby any group or in any situation. I strongly condemn the demonstrations that have taken place and are taking place across the country in support of Hamas attacks on Israel. Lets stand united against acts of terror.","09",34139
"It's amazing how quickly people go from Allahu Akbar! Death to Israel! Hahaha!  to Israel is bombing Gaza and the world is watching! ","09",18929
"I cant help but wonder if Kevin McCarthys surprise resurgence in the Speaker race is due to defense contractors pushing him to get back into power to line their pockets in light of this Israel conflict Jim Jordan said no more  for Ukraine They know KM is their meal ticket","09",16459
