"cleaned_text","created_at","total_interactions_count"
"European Union Commissioner Thierry Breton told Elon Musk to remove all posts implicitly referring to Palestine. We also have some ideas on this subject. First of all the European Union should not try to teach others about democracy and human rights because it is one of the","12",10151
"As a Pakistani this is a moment of shame. Receiving a letter from the local police as just done an hour ago that if you protest in favour of those suffering in Palestine action will be taken against you is taking this campaign too far. I have no words. Except perhaps this","12",8510
"Historical error Corrected When a terrorist leader  Yasir Arafatb declared the nation of Palestine against Israel  do you know who was the first country to recognize Palestine ? Saudi Arabia?  No ! Pakistan ? No ! Afghanistan? No no! Iraq?","12",8715
"If you love Palestine so much maybe you should move there.","12",29491
"When I was in Palestine we visited a Palestinian refugee camp. My western American mind was expecting an encampment of tents but instead found a community that looked  felt eerily similar to reservations in the US","12",16353
"BIG BREAKING NEWS  Rishi Sunak Govt in UK and German Govt have banned waving of Palestine flags All ProPalestine rallies  bans ProPalestinian group Samidoun which celebrated Hamas terror","12",21448
"Pakistanis crying Israel was Palestine less than 80 years ago please tell me what Pakistan was less than 80 years ago.","12",17288
"There is only one solution! A farleft Palestine rally at the campus ofdrew Palestinian nationalists Antifa  other leftists. The flyer for the event featured a drawing of a Hamas paraglider.","12",10857
"After PM Modi spoke to Israeli PM Netanyahu on the phone and assured India's support against terrorism leftist lobby including Nadeem Khan Apoorvanand Prashant Bhushan Annie Raja met the Palestine Ambassador and assured that they  their followers are with Palestine.","12",10711
"BREAKING My law firm Muslim Legal is providing proBono assistance to influencers whose pages have been deleted for speaking out for Palestine.","12",11847
"BREAKING Activists throw red paint and blockade the entrance to Elbits Boston facility owned by Israels biggest weapons manufacturer. In solidarity with Palestine they ShutElbitDown!","12",9360
"Were fighting Nazis Bennett   How many Palestinians did you kill?  I didnt count laughter. I do know laughter. I had a machine gun with 250 bullets more laughter. I shot. I fought along with everyone. I cant count yet more laughter Gaza Israel Palestine","12",5624
"The peoples champwith the flag of Palestine Alhamdhulillah FreePalestine","12",25953
"France has banned proPalestinian protests and Berlin police arrested people for saying Free Palestine.","12",6484
"Youre worried about voicing solidarity with Palestine because of fear of backlash or impact on your career. Palestinians in Gaza are worried about whether they will live to see another day. Check yourself and your privilege. Your silence in the face of injustice speaks volumes.","12",8087
"UK and Germany Bans waving of Palestine flag after horrific terrorist attacks on Israel by Hamas","12",16877
"WATCHThe EU's new Commissioner of Truth delivers a stark ultimatum toand  Censor IsraelPalestine war disinformation which we can't show you examples of or face a 6 revenue fine and an EU ban. Unfortunately it seems like the EU forgot to send this memo to","12",8474
"Palestine  Heartbreaking video for a girl who lost her family in a massacre committed by Israeli warplanes in Gaza. 12.10.23","12",6479
"United for one goal The entire Islamic world is obliged to support the Palestinians and God willing they will support them. Imam Khamenei Oct. 10 2023 Palestine","12",10425
"The AlAqsaStorm epic is a big step on the way to the salvation of Palestine.","12",13896
"The Israeli government... openly declared their intention to commit a war crime. MP Richard Boyd Barrett addresses Israels recent attacks on Palestine during a session of the lower house of the Irish parliament","12",6153
"At todays rally on Brooklyn College campus led by the students in their SJP chapter Inna Vernikov showed up showcasing a gun to Palestinian students and their allies. These are the tactics of force and intimidation used by zionist groups to silence any support for Palestine.","12",8946
"The fascist regime is now trying to stop PTI to protest in solidarity with Palestine. Its the first time that a government would stop a political party from supporting our brothers and sisters in Palestine. Can the caretakers explain this stance? Pakistans stance on Israel is","12",6371
"Never stop talking about palestine","12",6252
"Our policy in this regard has been longstanding and consistent. India has always advocated the resumption of direct negotiations towards establishing a sovereign independent and viable State of Palestine living within secure and recognized borders side by side at peace with","12",10522
"A leaked video from 2001 shows Israeli prime minister Benjamin Netanyahu discussing his intention to annihilate Palestine while maneuvering the worldand the US in particularinto not seeing Israel as the aggressors. America is something that you can easily maneuver and","12",5086
"UN says more than 338000 Palestinians displaced in Gaza  500000 have no access to food relief because UNRWA forced to close 14 food distribution centers. This is not a war this is an assault on Palestinian civilians. Gaza Palestine Freedom","12",5352
"BIG BREAKING The Indian government  Palestine war. This will give burnol moment to BJP IT Cell because BJP govt has repeated almost the same thing as Congress Working Committee. The","12",11493
