"cleaned_text","created_at","total_interactions_count"
"BREAKING  Iranian Foreign Minister The possibility of preventive action by the axis of resistance is expected in the coming hours. In the next 24 hours the residents of Gaza including women children the sick remain completely without water due to the Israeli blockade","16",6293
"After voicing his support for Palestine Bayern Munich says it will call professional Moroccan footballer Noussair Mazraoui for an investigation. The German club also reiterated its support for Israel and its crimes in Gaza Palestine.","16",4733
"Turns out Hamas stole 24000 liters of fuel from the UN compound. That's enough to last four days to power Gazas water desalination facilities for hundreds of thousands of Gaza residents and to operate a hospital. If you back Hamas you couldn't care less about the people of","16",5516
"Sources within the Israeli Defense Force have reportedly told the Jerusalem Post that one of the Primary Reasons for the Delayed Invasion of the Gaza Strip has been the Increasing Worry that Hezbollah will Join the War soon after the Invasion does begin with IDF Northern","16",8468
"Ghassan AbuSittah doctor at the Shifa hospital in Gaza said I will not stop speaking out on behalf of my patients and bearing witness to the crimes that are being commited. Professor Ghassan AbuSittah is a BritishPalestinian from London and a highly distinguished","16",3713
"My relatives remain under the rubble for 6 hours last time I checked. This was 4 hours ago. Gaza firefighters and first responders are attacked and killed by Israel and as a result people bleed to death or suffocate under the rubble of their houses.","16",3070
"Israel telling Gaza medics to empty their hospitals unplug their life giving medical systems close the doors and get out dragging dying soon to be dead patients with them on carts or lorries. A war crime committed before the eyes of the world. No reaction from the west.","16",3782
"In a radio interview on This Morning Show hosted by Aryeh GolanYasmin Porat an Israeli survivor from the recent attack on Kibbutz Beeri near the Gaza boundary says Israeli forces killed their own civilians while combating Palestinian fighters","16",2750
"BREAKING Iran's Parliament Speaker says an Israeli invasion of the Gaza Strip would 'open the gates of hell'","16",7327
"Gaza is nearly all out of clean water RT","16",2365
"GAZA UPDATE More than 1000 Palestinian children in Gaza have been killed by Israeli attacks. Additional children are unaccounted for and missing under the rubble of destroyed buildings indicating the true death toll is much higher. Our Oct 16 report","16",2475
"The Scooby Gang has found out who's behind the creation and funding of Hamas. Brig. Gen. Yitzhak Segev was the Israeli military governor in Gaza in the early 1980s. Segev later told a New York Times reporter that he had helped finance the Palestinian Islamist movement as a","16",4875
"Wow. Jewish Americans at The White House demanding a ceasefire in Gaza. This is humanity  hope.","16",6459
"It's nice that Grant Shapps and Oliver Dowden can see the funny side of the situation in Israel and Gaza.","16",4658
"France in its true colonial colours arrests Palestinian feminist  lost 27 of her family in Israels ongoing genocide.","16",2273
"This beautiful child was murdered by zionistterror. Her crime was just breathing in Gaza.","16",4281
"Birka saniyenizi ayrn ve izleyin. Gazzede yaanan katliamn ok tesinde bir halk yok edilmek isteniyor. Take a few seconds and watch. Beyond the massacre in Gaza there's an attempt to eradicate a people. zionistterror","16",2688
"Israel is a terrorist state Israel and the fundamental zionist motive behind the state denies property rights and constantly wages wars. Gaza is under Zionist siege for years now. Zionists wants to end this with Palestinian Genocide. ZionistTerror","16",4070
"Amir Abdollahian If we do not defend Gaza today tomorrow we will have to deal with phosphorous bombs in our own hospitals","16",4168
"While major networks shipped star anchors to the relative safety of Israel journalists within the 140squaremile Gaza Strip are contending with a massive bombing campaign electrical and internet outages and food and water shortages.","16",2834
"BREAKING The Jerusalem Post reports that a factor in the delay of the Israeli military's ground operation is 'a growing concern that Hezbollah is waiting for the moment that most IDF ground forces are committed to Gaza to open a full front' in the north","16",5234
"The Speaker of the Iranian Parliament Mohammad Bagher Ghalibaf has stated that if a Ground Invasion of Gaza occurs that Iran will Open up the Gates of Hell against Israel.","16",4671
"srail Gazzede soykrm yapyor btn dnya ise bunu sadece izliyor. Israel is committing genocide in Gaza. The whole world is just watching this. I guess 50 years later Western countries will condemn what is happening today. zionistterror","16",2455
"Dear fellow politicians Theres nothing morally justifiable in retaliatory bombardment of Gaza killing over 3000 Palestinians including over 1000 children and starving 2.3 million We cannot be silent or complicit. War crimes are being committed. Ceasefire now. Call for peace","16",4161
"Palestinian resistance provides medical care for a prisoner Israeli  Hello my name is Mia Shem a 21 years old from Shum. I am currently in Gaza. Saturday at dawn I was in a party in Sderot and I got a dangerous injury in my arm. They took me to Gaza and carried out a","16",2159
"Blood on all your hands the liberals too the blood of Wadea and all Palestinians in Gaza and occupied Palestine on your hands","16",8246
"BREAKING ISRAEL FEARS HEZBOLLAH INVOLVEMENT One of the main reasons Israel has not yet entered Gaza is the fear Hezbollah will get involved according to sources who spoke to the Jerusalem Post. The IDF Northern Command is making sure they are prepared on the Lebanese border","16",4119
"My extended family are in Gaza City. Their house was bombed and they are now seeking sanctuary in a church. They can't leave they have nowhere to go. Today I asked the Prime Minister when he said never again if he meant it.","16",4352
"Irans FM Abdollahian warns of potential preemptive action by Iran ","16",3278
"BREAKING Netanyahu told Putin that Israel will not stop Gaza operation until Hamas is destroyed","16",6171
"The Palestinian resistance has performed a surgical operation on an Israeli prisoner for a duration of three hours while the occupying army is bombarding Gaza and","16",2315
"Palestinians are not only being massacred in Gaza by Israeli warplanes and artillery but also by Jewish settlers in occupied West Bank.","16",2023
