"","X","id_of_tweet","cleaned_text","batch","sentiment","error","created_at","total_interactions_count","keyword_israel","keyword_gaza","keyword_palestine","keyword_hamas","keyword_conflict"
"579",579,12799,"up police constable suhail ansari suspended for seeking donations for palestine amid israel's war against hamas terrorism.",1,-1,"",16,6820,1,0,1,1,0
"580",580,12809,"indian journalists onground are pretending to cover war in west asia by just reporting from israel side. israel palestine are 2 sides to this war. how can you claim to cover the war without reporting from gaza? this is not journalism but shameful propaganda for the aggressor",1,-1,"",16,6011,1,1,1,0,0
"581",581,12849,"itll always be free palestine for me you simply cant remain neutral in this neutrality supports the side of the oppressor. there is a genocide happening on live news and the world is watching on not choosing sides here is silently contributing to this ethnic cleansing",1,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",16,3577,0,0,1,0,0
"582",582,12851,"i do not trust the msm to tell the truth on brexit immigration climate election fraud covid lockdowns experimental injections ukraine israelpalestine the latest thing",1,0,"",16,3428,1,0,1,0,0
"583",583,12866,"from the river to the sea palestine will be free! zionistterror",1,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",16,2156,0,0,1,0,0
"584",584,12886,"danes marched in copenhagenon saturday to call for a free palestine.",1,-1,"",16,2219,0,0,1,0,0
"585",585,12913,"watch today our children are writing their names on their palms in order to be recognized once the bombs hit their homes. our men are digging mass graves to bury the identified and the unidentified  palestine diplomat and legal adviser to the unwater4gaza",1,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",16,990,0,1,1,0,0
"586",586,12939,"israel lies again the israeli occupation said it would allow some aid to enter gaza. then it broke its word and bombed the egyptgaza rafah border crossing once again. this time they bombed the egypt side of the border but what will egypt do about it? nothing. palestine",1,-1,"",16,809,1,1,1,0,0
"587",587,12968,"a security man expels the famous british content creator lord alim from the ao arena in manchester while he was watching a boxing fight because he was wearing a tshirt that read  palestine is free.",1,-1,"",16,1072,0,0,1,0,0
"588",588,12994,"is lying again this video is an hour before the strike took place. you can clearly see it reading 1859 local time strike took place around 1950",1,-1,"",17,143224,0,0,0,0,0
"589",589,13030,"israel gave a warning to that hospital that it would be bombed. they have given warnings to multiple hospitals including al shifa shuhada al aqsa the quwaiti hospital. they have been so clear about their intention to bomb hospitals. 13",1,1,"",17,64320,1,0,0,0,0
"590",590,13033,"i am outraged and deeply saddened by the explosion at the al ahli arab hospital in gaza and the terrible loss of life that resulted. immediately upon hearing this news i spoke with king abdullah ii of jordan and prime minister netanyahu of israel and have directed my national",1,-1,"",17,99462,1,1,0,0,0
"591",591,13036,"an al jazeera broadcast documented the moment that the islamic jihad launched a rocket which misfired and hit a hospital in gaza killing hundreds.",1,0,"",17,59863,0,1,0,0,0
"592",592,13147,"all these politicians acting shocked cus israel blew up a hospital notice they say shocked but won't condemn israel or cut aid. and stop acting like this is the 1st time. israel hit 15 clinics this week. where's your shock at 3000 palestinians killed mostly women  kids??",1,-1,"",17,14445,1,0,0,0,0
"593",593,13150,"israel bombed the us embassy in egypt and blamed in on the muslim brotherhood so im sure they wouldnt lie about bombing a hospital look up the lavon affair if you think im lying",1,-1,"",17,21112,1,0,0,0,0
"594",594,13204,"according to al jazeera reporter wael dahdouh israel apparently used a kind of bomb which was able to release thousands of fragments in the bombing of the baptist hospital. a less heavy bomb which causes fire and massive number of deaths. gaza",1,-1,"",17,7697,1,1,0,0,0
"595",595,13227,"yesterday palestinians knew israel will bomb hospital because of this criminalheadline. israel just bombed a major hospital in the gaza city. the question is to what extent does israel coordinate with the likes of theto prepare the world for crimes to come?!",1,-1,"",17,7897,1,1,0,0,0
"596",596,13235,"as israel kills over 1000 palestinian kids in gaza the prime minister of israel brands them children of darkness.",1,-1,"",17,9726,1,1,0,0,0
"597",597,13253,"our country has been through a lot. but make no mistake. we are more united than ever .",1,0,"",17,22606,0,0,0,0,0
"598",598,13278,"israel has forfeited any right to exist.",1,-1,"",17,11131,1,0,0,0,0
"599",599,13282,"just by visiting israel after this soul crushing atrocity mr biden is complicit in war crimes through extending support to those who commit them on the ground  according to the icc's rome charter",1,-1,"",17,9131,1,0,0,0,0
"600",600,13315,"breaking jordan's king says what happened at alahli baptist hospital is a 'massacre' and 'war crime' with the conflict entering a dangerous phase that could drag the region into a 'catastrophe'.",1,0,"",17,12400,0,0,0,0,1
"601",601,13325,"israel is lucky they have america underwriting all their murder because americans have the most baby brained conception of this conflict its possible to have. tricking them into thinking israel is the victim is like tricking a dog into thinking youve thrown the stick",1,-1,"",17,10858,1,0,0,0,1
"602",602,13344,".isral just bombed a hospital and massacred hundreds of children and women will you still call it a 'conflict'? you've made your entire career by being a victim grow a spine and call out this genocide.",1,NA,"The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: https://go.microsoft.com/fwlink/?linkid=2198766",17,2406,0,0,0,0,1
"603",603,13354,"they want conflict to break out! they're due to lose this election and they know it. it's all about staying in power with these narcissists no matter what the cost!",1,0,"",17,941,0,0,0,0,1
"604",604,13360,"not one penny for the israelpalestine conflict until our southern border is closed. who agrees?",1,0,"",17,1220,1,0,1,0,1
"605",605,13383,"icymi these demonstrations are not inspired by love of palestinians but rather a hatred of the jewish people. jacob reesmogg comments on the israelhamas conflict and protests subsequently taking place in the uk.",1,1,"",17,1183,1,0,0,1,1
"606",606,13389,"sir keir starmer and his team have misjudged the public mood on the israelgaza conflict the labour party has chosen to treat palestinian people with contempt while defending israels bombardment of gaza labour used to proudly champion human rights. not anymore",1,-1,"",17,626,1,1,0,0,1
"607",607,13394,"for many nonjews the relationship between israel and judaism remains one of the most nebulous issues that is subject to much controversy ideological inflation and outright conflict. thus i will outline what i learned on the issue from my decadelong life among israelis and",1,0,"",17,957,1,0,0,0,1
